Word,GD,TRT,FFD,GPT,nFix,MPS
assisi,125.22727272727273,158.45454545454547,117.9090909090909,173.0,1.4090909090909092,3233.424242424243
chiara,115.66666666666667,174.66666666666666,107.75,214.66666666666666,1.6666666666666667,3160.1527777777774
offreduccio,142.76923076923077,188.6153846153846,108.6923076923077,202.23076923076923,1.6153846153846154,3215.8153846153846
francis,139.66666666666666,186.20833333333334,108.41666666666667,177.89583333333334,1.6875,3210.7083333333335
poor,100.25,139.625,100.25,100.25,1.25,3064.291666666667
ladies,128.0,133.8181818181818,128.0,128.0,1.0909090909090908,3206.590909090909
organize,117.25,134.25,110.66666666666667,153.16666666666666,1.25,3146.652777777778
chose,130.11111111111111,143.0,130.11111111111111,291.3333333333333,1.1111111111111112,3121.8333333333335
take,106.75,106.75,92.625,124.0,1.25,2949.75
franciscan,123.25,160.5,113.5,144.25,1.4166666666666667,3140.4166666666665
vow,89.42857142857143,101.71428571428571,89.42857142857143,155.85714285714286,1.1428571428571428,3198.8571428571427
celibacy,185.375,185.375,153.375,593.875,1.25,3176.4375
arbusto,185.34375,247.6875,166.09375,212.0,1.71875,3257.84375
energy,113.8,165.2,113.8,135.16,1.52,3314.7466666666664
managing,138.42857142857142,170.85714285714286,121.71428571428571,330.14285714285717,1.5,3163.8928571428573
rangers,96.875,96.875,96.875,110.875,1.0,3055.5
baseball,155.08695652173913,187.17391304347825,117.1304347826087,249.17391304347825,1.6956521739130435,3285.5652173913045
began,116.96296296296296,191.11111111111111,107.18518518518519,170.66666666666666,1.8518518518518519,3256.531746031746
salem,133.53333333333333,296.73333333333335,122.73333333333333,209.13333333333333,2.533333333333333,3218.2766666666666
bin,91.66666666666667,156.33333333333334,91.66666666666667,178.55555555555554,1.6666666666666667,3039.4166666666665
laden,132.1875,248.1875,108.3125,258.25,2.3125,3132.583333333333
gas,98.11111111111111,108.55555555555556,98.11111111111111,185.0,1.1111111111111112,3395.8333333333335
exploration,115.81818181818181,193.27272727272728,102.0,194.72727272727272,1.8181818181818181,3291.0727272727277
financed,153.75,174.0,121.33333333333333,242.5,1.5833333333333333,3178.0277777777774
trust,116.57142857142857,151.0,116.57142857142857,131.71428571428572,1.4285714285714286,3287.3571428571427
fund,124.65217391304348,155.7391304347826,121.21739130434783,221.69565217391303,1.434782608695652,3124.6
surplus,118.36363636363636,138.72727272727272,113.0,149.45454545454547,1.2727272727272727,3238.318181818182
money,116.33333333333333,136.5,105.66666666666667,116.33333333333333,1.3333333333333333,3562.555555555555
secondary,116.33333333333333,179.16666666666666,104.83333333333333,231.0,1.6666666666666667,3188.375925925926
volksschule,157.92307692307693,220.53846153846155,117.92307692307692,202.53846153846155,1.9230769230769231,3209.294871794872
learned,135.625,150.6875,129.4375,207.8125,1.1875,3125.9375
joiner,188.66666666666666,250.0,188.66666666666666,524.8888888888889,1.3333333333333333,3268.6111111111113
arithmometer,254.07142857142858,301.64285714285717,127.64285714285714,409.2142857142857,2.0,3252.3333333333335
addition,128.66666666666666,191.63333333333333,113.23333333333333,144.76666666666668,1.6666666666666667,3335.133333333333
featuring,157.23529411764707,188.52941176470588,143.35294117647058,164.05882352941177,1.4705882352941178,3267.764705882353
these,131.74074074074073,141.74074074074073,131.74074074074073,145.4814814814815,1.1111111111111112,3299.796296296296
epochal,135.25,164.8125,119.5,149.4375,1.4375,3230.0
moments,136.92857142857142,158.0,114.35714285714286,144.21428571428572,1.5714285714285714,3209.171428571429
afro-cuban,166.03333333333333,206.9,112.5,250.0,1.9666666666666666,3146.67
40s,140.5,240.3125,105.75,199.125,1.9375,3200.9114583333335
gillespie,109.88888888888889,220.38888888888889,103.5,109.88888888888889,1.9444444444444444,3184.597222222222
bringing,115.29411764705883,195.76470588235293,100.41176470588235,177.2941176470588,1.7647058823529411,3135.7156862745096
african,94.2,105.9,94.2,144.3,1.1,3355.7
elements,136.11764705882354,165.7058823529412,115.23529411764706,136.11764705882354,1.4705882352941178,3142.955882352941
greater,114.90625,135.9375,102.71875,122.9375,1.3125,3142.463541666667
prominence,133.1851851851852,133.1851851851852,122.70370370370371,207.11111111111111,1.1481481481481481,3201.9444444444443
even,110.70588235294117,117.82352941176471,110.70588235294117,110.70588235294117,1.0588235294117647,3425.6470588235293
pop,107.5,107.5,82.83333333333333,184.16666666666666,1.1666666666666667,3468.75
salsa,121.625,143.375,94.375,1109.25,1.375,3061.104166666667
absorbed,152.6875,274.4375,126.875,268.6875,2.375,3280.4072916666664
refinery,145.4375,234.1875,141.9375,184.0,1.9375,3286.25
almira,150.125,249.5,120.5,205.1875,2.3125,3180.0416666666665
geraldine,141.4,237.46666666666667,108.86666666666666,178.66666666666666,2.3333333333333335,3263.5880952380953
goodsell,119.8076923076923,186.6153846153846,113.42307692307692,145.96153846153845,1.7692307692307692,3114.9249999999997
bank,135.25,182.0,120.25,205.28125,1.5625,3167.8890625
elsie,96.25,120.25,96.25,121.5,1.1666666666666667,3081.125
stillman,107.3225806451613,138.0,99.80645161290323,406.06451612903226,1.3548387096774193,3158.7688172043013
project,97.4,103.46666666666667,97.4,140.33333333333334,1.0666666666666667,3203.9333333333334
century,166.07407407407408,188.66666666666666,136.85185185185185,250.4814814814815,1.4074074074074074,3224.1172839506175
assembly,100.1875,105.3125,88.5,130.6875,1.25,3201.0625
intelligence,111.70370370370371,130.2962962962963,107.0,128.5185185185185,1.2592592592592593,3131.395061728395
agency,109.76470588235294,109.76470588235294,104.23529411764706,183.58823529411765,1.0588235294117647,3231.5
supply,118.61538461538461,140.3846153846154,105.6923076923077,319.0,1.3076923076923077,3305.5
members,126.33333333333333,139.06666666666666,109.4,153.86666666666667,1.2666666666666666,3278.7
lunar,158.55555555555554,158.55555555555554,123.22222222222223,237.33333333333334,1.2222222222222223,3207.722222222222
co-founded,158.27777777777777,331.3888888888889,104.11111111111111,192.33333333333334,2.5555555555555554,3237.5416666666665
liberty,106.11111111111111,106.11111111111111,96.66666666666667,106.11111111111111,1.1111111111111112,3325.8888888888887
k-6,119.66666666666667,119.66666666666667,119.66666666666667,119.66666666666667,1.0,2988.0
elementary,160.9,160.9,152.3,224.8,1.1,3091.4
another,122.73333333333333,149.4,114.93333333333334,151.33333333333334,1.3333333333333333,3191.477777777778
very,109.96774193548387,156.25806451612902,109.96774193548387,131.48387096774192,1.3225806451612903,3332.4193548387098
cofounded,152.61111111111111,225.77777777777777,110.55555555555556,197.05555555555554,2.1666666666666665,3173.222222222222
educational-software,279.6,386.0,127.73333333333333,435.4,2.933333333333333,3071.0904761904762
ignite,204.44444444444446,241.11111111111111,163.33333333333334,335.44444444444446,1.6666666666666667,3133.777777777778
uses,112.2,112.2,101.6,126.4,1.2,3018.8
multiple,139.1764705882353,167.76470588235293,116.94117647058823,157.2941176470588,1.5294117647058822,2992.485294117647
methods,121.83333333333333,121.83333333333333,108.0,121.83333333333333,1.1666666666666667,3053.2916666666665
provide,113.83333333333333,129.5,97.5,113.83333333333333,1.3333333333333333,3207.3333333333335
varying,109.77777777777777,145.44444444444446,109.77777777777777,166.55555555555554,1.3333333333333333,3168.3333333333335
types,93.5,93.5,84.0,93.5,1.1666666666666667,3214.25
content,107.75,160.875,107.75,119.375,1.5,2968.59375
appeal,131.14285714285714,145.0,131.14285714285714,189.71428571428572,1.1428571428571428,2965.5
learning,139.69565217391303,171.82608695652175,126.1304347826087,184.91304347826087,1.434782608695652,3099.1666666666665
styles,96.125,115.625,96.125,304.375,1.125,2999.125
stint,119.4074074074074,161.8148148148148,107.62962962962963,171.92592592592592,1.4814814814814814,3424.037037037037
rank,129.13793103448276,160.79310344827587,119.13793103448276,148.10344827586206,1.2758620689655173,3253.0689655172414
corporal,152.46666666666667,331.1333333333333,133.86666666666667,244.86666666666667,2.2666666666666666,3470.1066666666666
moved,111.0,182.3846153846154,111.0,194.53846153846155,1.6153846153846154,3505.5576923076924
try,124.91666666666667,137.91666666666666,124.91666666666667,262.75,1.1666666666666667,3497.6111111111113
show,97.5,133.13333333333333,86.7,155.43333333333334,1.4,3257.0333333333333
western,133.3783783783784,173.02702702702703,113.37837837837837,141.78378378378378,1.4864864864864864,3360.9211711711714
australia,113.21739130434783,128.6086956521739,107.26086956521739,134.1304347826087,1.2608695652173914,3363.641304347826
immediately,135.125,143.875,113.4375,155.6875,1.3125,3436.71875
took,127.47826086956522,158.3913043478261,109.82608695652173,175.47826086956522,1.4782608695652173,3374.7956521739134
appointment,114.625,136.6875,97.3125,119.8125,1.3125,3380.953125
position,99.64285714285714,131.25,87.67857142857143,154.07142857142858,1.5,3317.351190476191
colonial,160.85714285714286,210.21428571428572,134.35714285714286,160.85714285714286,1.4285714285714286,3339.6964285714284
nomination,161.11111111111111,178.88888888888889,114.44444444444444,178.77777777777777,1.5555555555555556,3287.925925925926
australian,168.43478260869566,236.43478260869566,116.95652173913044,322.4782608695652,2.0,3378.5181159420285
legislative,185.66666666666666,282.3333333333333,185.66666666666666,793.6666666666666,1.6666666666666667,3462.972222222222
shortly,141.83333333333334,250.0,134.75,141.83333333333334,1.6666666666666667,3298.111111111111
afterwards,112.78571428571429,176.71428571428572,101.28571428571429,130.64285714285714,1.5714285714285714,3415.785714285714
retired,100.70833333333333,127.29166666666667,100.70833333333333,136.375,1.125,3251.055555555556
brevet,119.24,158.92,105.16,130.64,1.52,3305.336666666667
major,203.6451612903226,213.4516129032258,139.93548387096774,467.6774193548387,1.1935483870967742,3364.0806451612902
archetype,177.0,253.125,107.0625,194.5625,2.0,3432.6979166666665
man,114.93333333333334,130.53333333333333,110.66666666666667,114.93333333333334,1.2,3459.0666666666666
genius,122.63636363636364,138.63636363636363,117.45454545454545,419.0,1.1818181818181819,3497.7272727272725
clark,125.46153846153847,181.6153846153846,125.46153846153847,138.84615384615384,1.4615384615384615,3478.423076923077
falkner,129.53846153846155,224.76923076923077,121.92307692307692,181.3846153846154,1.8461538461538463,3313.423076923077
soldier,109.25,131.5,99.16666666666667,115.58333333333333,1.3333333333333333,3369.5833333333335
northern,123.0909090909091,190.36363636363637,117.63636363636364,255.63636363636363,1.7272727272727273,3356.6363636363635
mississippi,143.5,191.3,137.8,560.6,1.4,3424.45
25th,107.75,146.375,107.75,145.375,1.25,3541.625
becoming,122.93023255813954,149.30232558139534,112.55813953488372,169.4418604651163,1.3488372093023255,3281.356589147287
upon,121.72727272727273,143.72727272727272,121.72727272727273,159.9090909090909,1.2727272727272727,3466.4848484848485
assassination,152.68421052631578,167.57894736842104,121.6842105263158,168.89473684210526,1.368421052631579,3375.5087719298244
mckinley,232.875,271.625,204.5,583.875,1.5,3432.3125
advance,149.06666666666666,300.8666666666667,139.33333333333334,149.06666666666666,2.3333333333333335,3333.5
anatomy,188.69230769230768,247.84615384615384,115.46153846153847,248.23076923076923,1.8461538461538463,3341.3525641025635
engineering,142.58333333333334,192.0,118.08333333333333,657.8333333333334,1.5833333333333333,3353.722222222222
attained,169.23076923076923,192.84615384615384,127.53846153846153,169.23076923076923,1.5384615384615385,3422.5
commander,156.0,194.0,133.1875,267.4375,1.5,3367.328125
edward,116.15384615384616,175.69230769230768,93.46153846153847,116.15384615384616,1.6153846153846154,3378.0064102564106
bulwer-lytton,127.0,265.75,98.58333333333333,141.08333333333334,2.25,3398.0416666666665
lytton,135.57142857142858,195.85714285714286,107.57142857142857,189.85714285714286,1.4285714285714286,3302.6904761904766
1803–january,149.25,219.125,98.25,380.125,1.625,3504.0
playwright,145.28571428571428,145.28571428571428,133.21428571428572,173.57142857142858,1.1428571428571428,3296.035714285714
michel,134.72727272727272,186.0,125.63636363636364,134.72727272727272,1.3636363636363635,3396.3030303030305
goulet,164.08333333333334,226.08333333333334,123.16666666666667,262.4166666666667,1.6666666666666667,3205.5833333333335
peribonka,161.9090909090909,180.9090909090909,125.45454545454545,161.9090909090909,1.5454545454545454,3328.25
quebec,119.7,158.0,109.4,144.3,1.35,3306.3666666666672
canadian,127.66666666666667,159.13333333333333,114.0,155.93333333333334,1.4,3354.0222222222224
ice,112.33333333333333,151.0,112.33333333333333,112.33333333333333,1.3333333333333333,3418.972222222222
hockey,153.11111111111111,166.66666666666666,112.33333333333333,191.55555555555554,1.5,3214.1111111111113
forward,134.6153846153846,192.69230769230768,112.0,149.46153846153845,1.6923076923076923,3287.230769230769
nordiques,141.71428571428572,156.0,141.71428571428572,141.71428571428572,1.1428571428571428,3112.5
blackhawks,181.0,197.0,105.42857142857143,181.0,1.8571428571428572,3266.452380952381
league,122.3076923076923,122.3076923076923,116.3076923076923,421.0,1.0769230769230769,3300.230769230769
side,94.92307692307692,113.46153846153847,94.92307692307692,134.53846153846155,1.2307692307692308,3281.769230769231
brigadier-general,209.5625,270.75,132.3125,506.25,2.3125,3253.7395833333335
schaffner,128.46666666666667,156.06666666666666,118.4,168.66666666666666,1.2666666666666666,3369.0
staunch,148.9375,232.0,134.375,148.9375,2.0,3358.53125
proponent,153.6875,274.5,138.6875,153.6875,2.1875,3332.3177083333335
publicizing,145.375,212.875,128.125,163.1875,1.875,3341.634375
dangers,152.8125,295.125,109.4375,224.3125,2.125,3335.544047619048
venereal,152.8125,242.875,124.1875,160.0,1.9375,3339.161458333333
disease,125.6923076923077,162.53846153846155,125.6923076923077,142.84615384615384,1.3076923076923077,3366.4615384615386
things,112.55555555555556,128.55555555555554,103.0,146.66666666666666,1.2222222222222223,3331.1666666666665
discussed,120.35714285714286,132.42857142857142,104.78571428571429,124.71428571428571,1.2857142857142858,3260.9285714285716
campaigned,106.625,136.0625,93.5,123.9375,1.4375,3175.5
birth,102.42857142857143,102.42857142857143,102.42857142857143,102.42857142857143,1.0,3298.714285714286
equal,151.58333333333334,185.33333333333334,137.41666666666666,236.75,1.4166666666666667,3245.569444444445
sometimes,144.0,144.0,129.26666666666668,144.0,1.1333333333333333,3419.9333333333334
abe,121.29411764705883,130.76470588235293,114.76470588235294,134.1764705882353,1.1176470588235294,3215.823529411765
nicknamed,130.78571428571428,155.85714285714286,118.25,172.25,1.3571428571428572,3241.369047619048
honest,161.92307692307693,172.46153846153845,142.46153846153845,168.69230769230768,1.3076923076923077,3307.423076923077
rail,149.85714285714286,161.35714285714286,130.42857142857142,156.21428571428572,1.2142857142857142,3258.3571428571427
splitter,128.84615384615384,179.0,109.38461538461539,260.46153846153845,1.6153846153846154,3321.294871794872
emancipator,114.75,171.625,110.25,195.1875,1.1875,3234.40625
16th,128.66666666666666,142.83333333333334,117.66666666666667,128.66666666666666,1.3333333333333333,3466.9166666666665
georges,185.91666666666666,257.75,156.08333333333334,185.91666666666666,1.8333333333333333,3279.402777777778
jean,118.83333333333333,241.5,99.25,220.25,2.0,3352.777777777778
raymond,121.45454545454545,151.0909090909091,111.18181818181819,143.72727272727272,1.4545454545454546,3240.181818181818
pompidou,148.0,199.54545454545453,118.0909090909091,148.0,1.7272727272727273,3353.166666666667
hepburns,165.28571428571428,257.2857142857143,123.57142857142857,175.28571428571428,2.0714285714285716,3331.217857142857
frequent,134.375,197.0,130.25,165.8125,1.5625,3293.125
familial,134.53333333333333,183.86666666666667,126.4,178.86666666666667,1.5333333333333334,3287.4666666666667
discussions,173.14285714285714,210.57142857142858,128.57142857142858,256.7857142857143,1.9285714285714286,3267.4285714285716
topics,90.22727272727273,110.18181818181819,90.22727272727273,198.8181818181818,1.1818181818181819,3274.2272727272725
result,107.48,117.32,100.72,113.52,1.2,3103.4
versed,110.23076923076923,140.0,110.23076923076923,137.76923076923077,1.2307692307692308,3301.3076923076924
wilver,190.2,253.8,152.1,190.2,1.6,3373.65
dornel,123.81818181818181,213.45454545454547,101.36363636363636,202.63636363636363,1.6363636363636365,3256.0454545454545
stargell,115.27272727272727,202.27272727272728,115.27272727272727,233.0,1.4545454545454546,3383.909090909091
willie,183.2,205.8,110.0,183.2,1.4,3426.6
beloved,151.13333333333333,199.13333333333333,130.53333333333333,190.26666666666668,1.6,3309.233333333333
pops,160.46153846153845,193.6153846153846,160.46153846153845,190.15384615384616,1.2307692307692308,3291.346153846154
entire,126.33333333333333,142.22222222222223,106.44444444444444,154.0,1.4444444444444444,3436.4814814814818
1962-1982,193.25,193.25,141.25,193.25,1.25,3695.75
pittsburgh,167.875,190.25,122.5,167.875,1.625,3369.09375
pirates,124.75,124.75,124.75,124.75,1.0,3401.125
outfielder,134.71428571428572,207.0,117.28571428571429,266.57142857142856,1.8571428571428572,3522.285714285714
baseman,208.6,259.4,125.6,1487.8,1.8,3389.1333333333337
accompanied,127.06666666666666,148.8,98.8,164.86666666666667,1.6,3291.5333333333333
suffrage,153.93333333333334,202.4,129.66666666666666,271.0,1.6,3376.511111111111
rally,139.22222222222223,139.22222222222223,106.66666666666667,395.6666666666667,1.1111111111111112,3400.4444444444443
carmine,153.63636363636363,274.09090909090907,143.54545454545453,153.63636363636363,1.8181818181818181,3367.0303030303025
northridge,139.9090909090909,151.8181818181818,119.81818181818181,139.9090909090909,1.2727272727272727,3298.5454545454545
editor,184.0,184.0,124.66666666666667,228.41666666666666,1.3333333333333333,3276.4166666666665
juan,201.44444444444446,333.6666666666667,201.44444444444446,201.44444444444446,1.8888888888888888,3380.0370370370374
bautista,112.66666666666667,352.75,98.33333333333333,316.3333333333333,2.5,3344.762626262626
alberdi,150.2,292.9,150.2,306.7,2.0,3226.3583333333336
theorist,133.92857142857142,232.64285714285714,116.21428571428571,191.21428571428572,2.0714285714285716,3374.078231292517
san,111.52941176470588,116.11764705882354,106.70588235294117,114.82352941176471,1.1176470588235294,3288.333333333333
tucumán,174.6875,182.5,142.9375,224.25,1.3125,3366.1354166666665
province,123.85714285714286,149.42857142857142,115.28571428571429,234.85714285714286,1.2857142857142858,3328.0
argentina,164.14285714285714,164.14285714285714,164.14285714285714,559.4285714285714,1.0,3339.5714285714284
earling,217.11111111111111,304.0,157.44444444444446,217.11111111111111,2.111111111111111,3364.6555555555556
carothers,127.71428571428571,184.92857142857142,117.14285714285714,193.21428571428572,1.6428571428571428,3302.8511904761904
garrison,150.41666666666666,196.33333333333334,134.08333333333334,191.41666666666666,1.6666666666666667,3286.0138888888887
changed,112.35483870967742,126.12903225806451,92.29032258064517,116.51612903225806,1.3870967741935485,3220.701612903226
simply,115.45454545454545,122.9090909090909,106.36363636363636,129.36363636363637,1.1818181818181819,3129.909090909091
jim,125.625,146.625,113.375,135.875,1.375,3046.5625
60s,154.6,184.8,154.6,154.6,1.4,3190.8
attorney,111.08333333333333,143.91666666666666,103.33333333333333,123.91666666666667,1.3333333333333333,3230.7083333333335
orleans,138.08333333333334,164.5,115.75,150.0,1.4166666666666667,3186.1666666666665
louisiana,122.7,122.7,113.7,163.0,1.1,3211.0
investigations,170.66666666666666,206.22222222222223,123.66666666666667,180.11111111111111,1.7777777777777777,3277.4259259259256
30th,89.5,153.1,89.5,201.6,1.4,3343.9
encouragement,135.53846153846155,150.30769230769232,119.53846153846153,135.53846153846155,1.3076923076923077,3272.9615384615386
unafraid,184.86666666666667,228.73333333333332,137.26666666666668,193.86666666666667,1.8666666666666667,3314.561111111111
expressing,128.0625,192.3125,111.1875,171.5,1.5625,3288.0625
views,113.1,113.1,113.1,113.1,1.0,3395.2
various,129.4,144.16666666666666,119.83333333333333,164.16666666666666,1.3,3229.3
sex,150.44444444444446,150.44444444444446,150.44444444444446,567.7777777777778,1.0,3118.0
nominated,106.35714285714286,149.14285714285714,100.64285714285714,111.5,1.4285714285714286,3404.547619047619
warren,119.13636363636364,121.5909090909091,109.63636363636364,135.72727272727272,1.1363636363636365,3213.7727272727275
g.harding,172.76923076923077,182.30769230769232,127.3076923076923,372.2307692307692,1.4615384615384615,3346.025641025641
sarah,124.72727272727273,238.63636363636363,113.81818181818181,124.72727272727273,1.7272727272727273,3492.924242424242
vandenbergh,183.86666666666667,321.53333333333336,124.4,214.66666666666666,2.466666666666667,3344.2523809523805
newton,150.75,221.75,125.875,150.75,1.5,3598.041666666667
cannon,134.0,195.75,134.0,202.5,1.5833333333333333,3367.5
talk,106.71428571428571,181.07142857142858,106.71428571428571,135.64285714285714,1.7857142857142858,3347.220238095238
getting,129.93333333333334,135.4,114.13333333333334,203.06666666666666,1.2666666666666666,3269.744444444444
noticed,105.23076923076923,195.46153846153845,105.23076923076923,361.15384615384613,1.8461538461538463,3414.235897435897
hollywood,119.08333333333333,130.125,115.75,348.2916666666667,1.1666666666666667,3263.0208333333335
opponent,150.28571428571428,227.5,113.92857142857143,171.71428571428572,2.142857142857143,3383.839285714286
policies,128.71428571428572,236.78571428571428,108.28571428571429,261.92857142857144,2.0,3376.875
andrew,130.53333333333333,176.6,130.53333333333333,196.86666666666667,1.4,3214.5333333333333
whig,112.8,124.93333333333334,112.8,185.13333333333333,1.1333333333333333,3295.9
legislature,125.53333333333333,186.2,110.4,162.86666666666667,1.7333333333333334,3265.233333333334
colonel,107.125,188.125,102.70833333333333,257.0833333333333,1.7083333333333333,3358.2486111111116
volunteers,174.23076923076923,281.84615384615387,134.0,297.9230769230769,2.230769230769231,3218.1051282051285
creek,111.625,142.375,88.625,119.5,1.75,3238.46875
janet,149.33333333333334,205.66666666666666,113.88888888888889,149.33333333333334,1.5555555555555556,3380.939814814815
flanner,119.36,195.4,101.56,196.6,1.8,3277.3106666666663
quakers,141.44444444444446,199.62962962962962,130.22222222222223,191.59259259259258,1.5185185185185186,3283.998148148148
correspondent,138.65217391304347,173.69565217391303,114.78260869565217,263.04347826086956,1.565217391304348,3198.086956521739
yorker,90.15384615384616,90.15384615384616,84.38461538461539,160.53846153846155,1.0769230769230769,3198.230769230769
inception,106.61111111111111,124.05555555555556,98.72222222222223,130.33333333333334,1.1666666666666667,3288.6944444444443
hrh,198.57142857142858,314.85714285714283,144.0,198.57142857142858,2.142857142857143,3264.4404761904766
prince,156.13333333333333,305.1333333333333,123.86666666666666,259.6666666666667,2.4,3190.55
pavle,139.92857142857142,225.5,131.21428571428572,264.35714285714283,1.8571428571428572,3279.619047619048
yugoslavia,136.56666666666666,176.86666666666667,121.9,163.46666666666667,1.5666666666666667,3266.2
petersburg,142.2,199.93333333333334,111.33333333333333,236.06666666666666,1.8666666666666667,3341.3222222222225
russia,119.77777777777777,206.55555555555554,101.44444444444444,380.1111111111111,2.111111111111111,3404.2248677248676
karadjordjevic,213.8,251.0,129.73333333333332,242.33333333333334,1.8,3295.272222222222
regent,121.42857142857143,249.71428571428572,103.78571428571429,125.35714285714286,2.357142857142857,3237.683333333334
nephew,109.08333333333333,174.75,103.33333333333333,340.1666666666667,1.8333333333333333,3285.5
majesty,143.0,206.73333333333332,113.66666666666667,286.6,1.9333333333333333,3231.6777777777775
peter,121.63636363636364,135.27272727272728,109.18181818181819,797.5454545454545,1.2727272727272727,3123.9545454545455
i,171.0,205.75,171.0,171.0,1.25,3366.875
lewis,173.07142857142858,333.07142857142856,137.35714285714286,211.85714285714286,2.5714285714285716,3204.378571428572
scooter,117.76923076923077,230.23076923076923,102.92307692307692,317.61538461538464,2.230769230769231,3258.329487179487
staff,111.26829268292683,152.609756097561,111.26829268292683,126.78048780487805,1.3414634146341464,3173.2365853658534
assistant,127.07142857142857,201.64285714285714,110.5,174.35714285714286,1.7142857142857142,3193.35
security,148.5,148.5,123.625,202.5,1.25,3318.8125
presidential,190.0,213.9,156.6,285.7,1.6,3309.9833333333336
advisor,106.8,139.66666666666666,97.4,338.8,1.4,3379.1277777777777
arlington,122.1875,211.8125,118.4375,239.5,1.5625,3236.53125
involvement,117.3125,201.8125,106.0625,177.1875,1.75,3251.796875
program,103.4,136.0,97.8,151.8,1.4,3236.3222222222225
analytical,140.1875,203.0625,111.8125,169.0,1.8125,3306.71875
approaches,121.5625,143.3125,110.5625,153.6875,1.3125,3321.3645833333335
used,106.70588235294117,135.64705882352942,101.17647058823529,129.52941176470588,1.2941176470588236,3347.5882352941176
officers,133.07142857142858,221.07142857142858,120.42857142857143,216.85714285714286,2.0,3274.791666666667
air,86.83333333333333,86.83333333333333,86.83333333333333,126.0,1.0,3705.6666666666665
captain,134.42857142857142,158.85714285714286,128.57142857142858,134.42857142857142,1.2142857142857142,3248.6071428571427
col,115.5,115.5,115.5,115.5,1.0,3109.5
curtis,140.5,227.5,124.5,140.5,1.8333333333333333,3038.5833333333335
lemay,111.55555555555556,119.77777777777777,97.22222222222223,168.11111111111111,1.3333333333333333,3127.1666666666665
analysis,158.375,158.375,139.625,158.375,1.125,3111.8125
bombers,135.125,151.5,127.125,135.125,1.25,3093.0
efficiency,137.25,155.375,118.0,137.25,1.375,3334.416666666667
effectiveness,133.2,170.9,113.5,396.1,1.6,3153.5
responsibility,167.16666666666666,234.58333333333334,96.33333333333333,858.0,2.1666666666666665,3188.922222222222
duty,111.33333333333333,120.53333333333333,104.2,141.53333333333333,1.2,3265.8444444444444
older,94.58333333333333,161.83333333333334,87.66666666666667,135.91666666666666,1.5833333333333333,3349.3333333333335
idolized,152.85714285714286,176.78571428571428,134.57142857142858,157.78571428571428,1.4285714285714286,3312.6309523809527
rafters,120.0625,137.0,120.0625,165.125,1.125,3301.90625
rope,109.375,140.625,109.375,109.375,1.125,3428.8125
dead,134.7,134.7,134.7,157.7,1.0,3330.7
apparent,154.14285714285714,213.35714285714286,129.78571428571428,559.1428571428571,1.6428571428571428,3334.6190476190473
suicide,160.42857142857142,160.42857142857142,140.0,419.42857142857144,1.2857142857142858,3452.4285714285716
lovett,153.2,273.1,131.7,153.2,2.1,3308.125
declined,140.4,242.0,101.93333333333334,216.4,2.3333333333333335,3270.4700000000003
recommended,150.2,257.93333333333334,116.4,225.33333333333334,2.3333333333333335,3231.6155555555556
approached,137.6875,202.875,121.125,170.625,1.875,3276.925
either,130.58333333333334,201.91666666666666,117.25,200.66666666666666,1.75,3216.1041666666665
treasury,137.84615384615384,179.46153846153845,124.76923076923077,137.84615384615384,1.5384615384615385,3246.1769230769232
cabinet,137.0,168.125,126.875,511.125,1.375,3336.125
post,90.0,108.83333333333333,90.0,138.83333333333334,1.1666666666666667,3329.1666666666665
less,120.0909090909091,156.1818181818182,113.18181818181819,129.1818181818182,1.4545454545454546,3237.0454545454545
accepted,146.16129032258064,220.09677419354838,111.83870967741936,216.06451612903226,2.032258064516129,3173.1075268817203
invitation,122.4,122.4,122.4,122.4,1.0,3336.4
serve,128.5,128.5,122.2,141.4,1.1,3191.55
just,151.0,169.66666666666666,151.0,151.0,1.1666666666666667,3400.0
fredericksburg,185.73333333333332,202.6,130.33333333333334,185.73333333333332,1.5333333333333334,3235.366666666667
promoted,140.8125,165.1875,120.125,140.8125,1.4375,3256.2083333333335
vi,131.2,156.8,131.2,159.8,1.4,3127.4666666666667
brigadier,136.46153846153845,165.69230769230768,122.53846153846153,150.23076923076923,1.3076923076923077,3213.230769230769
military,116.18181818181819,155.0909090909091,110.36363636363636,116.18181818181819,1.5454545454545454,3265.2727272727275
commissioned,153.46666666666667,248.46666666666667,120.8,174.73333333333332,2.066666666666667,3310.1019047619047
honey,129.66666666666666,227.22222222222223,120.44444444444444,140.88888888888889,1.7777777777777777,3362.8333333333335
fitz,135.75,169.0,125.33333333333333,151.33333333333334,1.4166666666666667,3253.5416666666665
1863–october,235.125,278.375,109.0,270.25,2.125,3203.614583333333
banker,121.25,199.0,111.125,177.5625,1.6875,3266.3229166666665
dame,155.625,155.625,135.625,155.625,1.125,3443.5625
dbe,160.0,160.0,160.0,160.0,1.0,3219.875
winning,125.75,133.625,113.8125,150.5625,1.1875,3236.5
anglo-american,211.125,278.9375,113.375,290.25,2.4375,3197.116666666667
denied,111.85714285714286,219.07142857142858,111.85714285714286,164.78571428571428,1.7857142857142858,3316.3214285714284
self-inflicted,155.8125,260.0,111.4375,229.1875,2.5,3221.010416666667
arguing,162.66666666666666,187.75,153.75,162.66666666666666,1.3333333333333333,3291.2708333333335
